lat,lon,genus,species,dbh,dbh_min,dbh_max,year_min,year_max,crown,crown_min,crown_max,height,height_min,height_max,common,location,ref,maintenance,maturity,planted,updated,health,variety,description,family,ule_min,ule_max,address
-38.346973,143.592603,Prunus,Blierana,0.1,,,,,,,,2,,,Double Pink Flowering Gum,street,10155,,young,1970-01-01,,,,,,,,7 Selwood ST COLAC VIC 3250
-38.346885,143.59309,Prunus,Cerasifera,0.2,,,,,,,,4,,,Cherry Plum,street,10158,,semi-mature,1970-01-01,,,,,,,,8 Selwood ST COLAC VIC 3250//Tree in Johnson Cres
-38.333229,143.571798,Prunus,Cerasifera,0.1,,,,,,,,2,,,Cherry Plum,street,10166,,semi-mature,1975-01-01,,,,,,,,37 Sinclair ST COLAC VIC 3250//3 TREES Moore street side
-38.33794,143.571759,Melaleuca,Stypheliodes,0.4,,,,,,,,6,,,Prickly Paperback,street,10169,,semi-mature,1985-01-01,,,,,,,,69 Sinclair ST COLAC VIC 3250
-38.338759,143.571595,Melaleuca,Stypheliodes,1.2,,,,,,,,8,,,Prickly Paperback,street,10172,,semi-mature,1985-01-01,,,,,,,,77 Sinclair ST COLAC VIC 3250
-38.340894,143.571207,Lophostermon,Confertus,0.3,,,,,,,,4,,,Queensland Box Brush,street,10175,,semi-mature,1985-01-01,,,,,,,,91 Sinclair ST COLAC VIC 3250
-38.336467,143.57175,Agonis,Juniperana,0.4,,,,,,,,2,,,Juniperana Agonis,street,10181,,semi-mature,1970-01-01,,,,,,,,65 Sinclair ST COLAC VIC 3250//Parker Ave side - 2 trees
-38.336426,143.572354,Pittosporum,Eugeniodes,0.1,,,,,,,,2,,,Pittosporum,street,10189,,semi-mature,1970-01-01,,,,,,,,62 Sinclair ST COLAC VIC 3250//Adrian St side - 2 trees -
-38.335481,143.572136,Melaleuca,Stypheliodes,0.3,,,,,,,,5,,,prickly paperbark,street,10192,,semi-mature,1970-01-01,,,,,,,,55 Sinclair ST COLAC VIC 3250
-38.332717,143.572642,Melaleuca,Stypheliodes,0.3,,,,,,,,7,,,Prickly Paperback,street,10198,,mature,1975-01-01,,,,,,,,31 Sinclair ST COLAC VIC 3250
-38.33141,143.572883,Callistemon,Salingus,0.3,,,,,,,,4,,,White Bottle Brush,street,10201,,semi-mature,1975-01-01,,,,,,,,19 Sinclair ST COLAC VIC 3250
-38.340287,143.571489,Prunus,Elvins,0.4,,,,,,,,2,,,Weeping Prunus,street,10209,,semi-mature,1985-01-01,,,,,,,,78 Sinclair ST COLAC VIC 3250
-38.338834,143.572098,Callitris,Rhomboidea,,,,,,,,,,,,Port Jackson Pine,street,10212,,semi-mature,,,,,,,,,76 Sinclair ST COLAC VIC 3250//Mark St
-38.332246,143.572732,Melaleuca,Stypheliodes,0.25,,,,,,,,7,,,Prickly Paperback,street,10215,,mature,1975-01-01,,,,,,,,27 Sinclair ST COLAC VIC 3250
-38.330552,143.573207,Prunus,Blierana,0.2,,,,,,,,2,,,Double Pink Flowering Gum,street,10229,,semi-mature,1985-01-01,,,,,,,,10 Sinclair ST COLAC VIC 3250
-38.348274,143.569814,Melaleuca,Nesophila,,,,,,,,,,,,Snowy Honey Myrtle,street,10235,,mature,,,,,,,,,215 Sinclair St S COLAC VIC 3250
-38.350062,143.569494,Hakea,Salicifolia,,,,,,,,,,,,Willow Hakea,street,10238,,mature,,,,,,,,,239 Sinclair St S COLAC VIC 3250
-38.337371,143.577798,Fraxinus,Excelsa,,,,,,,,,,,,Desert Ash,street,10241,,mature,,,,,,,,,52 Skene St COLAC VIC 3250
-38.337536,143.582085,Fraxinus,Excelsior,0.3,,,,,,,,4,,,Golden Ash,street,10244,,mature,1975-01-01,,,,,,,,15 Skene ST COLAC VIC 3250//Manifold St
-38.338121,143.582464,Lophostermon,Confertus,0.2,,,,,,,,3,,,Queensland Box Brush,street,10255,,semi-mature,1985-01-01,,,,,,,,15 Skene ST COLAC VIC 3250//3 trees
-38.337318,143.578159,Fraxinus,Oxycarpa,1.2,,,,,,,,7,,,Desert Ash,street,10258,,mature,1975-01-01,,,,,,,,53 Skene ST COLAC VIC 3250
-38.337254,143.577856,Fraxinus,Oxycarpa,1.2,,,,,,,,7,,,Desert Ash,street,10261,,mature,1975-01-01,,,,,,,,55 Skene ST COLAC VIC 3250
-38.338297,143.582281,Lophostermon,Confertus,0.3,,,,,,,,4,,,Queensland Box Brush,street,10264,,semi-mature,1985-01-01,,,,,,,,
-38.337404,143.578561,Fraxinus,Oxycarpa,1.2,,,,,,,,7,,,Desert Ash,street,10272,,mature,1975-01-01,,,,,,,,49 Skene ST COLAC VIC 3250
-38.337344,143.578301,Fraxinus,Oxycarpa,1.2,,,,,,,,7,,,Desert Ash,street,10275,,mature,1975-01-01,,,,,,,,1/51 Skene ST COLAC VIC 3250
-38.346801,143.589549,Prunus,Cerasifera,0.5,,,,,,,,4,,,Cherry Plum,street,10278,,semi-mature,1985-01-01,,,,,,,,39 Stewart ST COLAC VIC 3250
-38.34743,143.589421,Prunus,Cerasifera,0.5,,,,,,,,4,,,Cherry Plum,street,10281,,semi-mature,1985-01-01,,,,,,,,47 Stewart ST COLAC VIC 3250
-38.349365,143.589708,Prunus,Blierana,0.2,,,,,,,,4,,,Double Pink Flowering Gum,street,10284,,semi-mature,1995-01-01,,,,,,,,60 Stewart ST COLAC VIC 3250//Atherton Crt//2 trees
-38.345209,143.590027,Crataegus,Laevigata,0.2,,,,,,,,3,,,English (pink) Hawthorn,street,10292,,semi-mature,1985-01-01,,,,,,,,18 Stewart ST COLAC VIC 3250//Wilson St
-38.344572,143.589974,Prunus,Blierana,0.5,,,,,,,,3,,,Double Pink Flowering Gum,street,10295,,semi-mature,1975-01-01,,,,,,,,14 Stewart ST COLAC VIC 3250//2 trees
-38.34444,143.590328,Prunus,Blierana,0.05,,,,,,,,1,,,Double Pink Flowering Gum,street,10298,,young,2005-01-01,,,,,,,,11 Stewart ST COLAC VIC 3250
-38.344656,143.591368,Prunus,Cerasifera,0.4,,,,,,,,5,,,Cherry Plum,street,10301,,semi-mature,1985-01-01,,,,,,,,2 Stewart ST COLAC VIC 3250
-38.344498,143.590735,Prunus,Cerasifera,0.4,,,,,,,,5,,,Cherry Plum,street,10304,,semi-mature,1985-01-01,,,,,,,,1/7 Stewart ST COLAC VIC 3250
-38.329659,143.573993,Betula,Alba,0.3,,,,,,,,3,,,Silver Birch,street,10312,,semi-mature,1980-01-01,,,,,,,,1 Stodart ST COLAC VIC 3250//6 TREES
-38.329676,143.574114,Betula,Alba,0.3,,,,,,,,3,,,Silver Birch,street,10315,,semi-mature,1980-01-01,,,,,,,,1 Stodart ST COLAC VIC 3250//6 TREES
-38.329679,143.574196,Betula,Alba,0.3,,,,,,,,3,,,Silver Birch,street,10318,,semi-mature,1980-01-01,,,,,,,,1 Stodart ST COLAC VIC 3250//6 TREES
-38.329457,143.571173,Melaleuca,Stypheliodes,0.3,,,,,,,,4,,,Prickly Paperback,street,10321,,semi-mature,1970-01-01,,,,,,,,26 Stodart ST COLAC VIC 3250
-38.329103,143.56929,Melaleuca,Stypheliodes,0.1,,,,,,,,3,,,Prickly Paperback,street,10324,,semi-mature,1980-01-01,,,,,,,,43 Stodart ST COLAC VIC 3250//3 TREES
-38.329244,143.570466,Melaleuca,Linarifolia,0.4,,,,,,,,4,,,Snow in Summer,street,10327,,semi-mature,1980-01-01,,,,,,,,33 Stodart ST COLAC VIC 3250
-38.348602,143.596263,Melaleuca,Linarifolia,0.4,,,,,,,,3,,,Snow in Summer,street,10335,,semi-mature,1980-01-01,,,,,,,,44 Talbot ST COLAC VIC 3250
-38.3479,143.596381,Melaleuca,Linarifolia,0.2,,,,,,,,2,,,Snow in Summer,street,10338,,semi-mature,1980-01-01,,,,,,,,36 Talbot ST COLAC VIC 3250
-38.347207,143.5967,Pittosporum,Undulatum,0.3,,,,,,,,4,,,Victorian Box,street,10341,,semi-mature,1980-01-01,,,,,,,,30-32 Talbot ST COLAC VIC 3250//Garret St
-38.348211,143.596184,Callistemon,Citrinus,0.3,,,,,,,,6,,,Scarlet Bottle brush,street,10344,,semi-mature,1980-01-01,,,,,,,,37 Talbot ST COLAC VIC 3250//3 trees
-38.348123,143.596214,Melaleuca,Linarifolia,0.3,,,,,,,,3,,,Snow in Summer,street,10347,,semi-mature,1980-01-01,,,,,,,,35 Talbot ST COLAC VIC 3250
-38.347894,143.596249,Melaleuca,Stypheliodes,0.3,,,,,,,,4,,,Prickly Paperback,street,10355,,semi-mature,1980-01-01,,,,,,,,33 Talbot ST COLAC VIC 3250//2 trees
-38.330017,143.568826,Melaleuca,Linarifolia,0.3,,,,,,,,3,,,Snow in Summer,street,10358,,semi-mature,1980-01-01,,,,,,,,3 Taylor CT COLAC VIC 3250
-38.331889,143.595554,Eugenia,Smithii,0.3,,,,,,,,3,,,Lily Pilly,street,10361,,semi-mature,1985-01-01,,,,,,,,14 The Esplanade COLAC VIC 3250
-38.331864,143.596198,Nerium,Oleander,0.6,,,,,,,,2,,,Oleander,street,10364,,semi-mature,1985-01-01,,,,,,,,20 The Esplanade COLAC VIC 3250//2 trees
-38.34626,143.59572,Jacaranda,Momosifolia,0.05,,,,,,,,1,,,jacaranda,street,10375,,young,2005-01-01,,,,,,,,1 Thomas ST COLAC VIC 3250
-38.34727,143.595714,Callistemon,Citrinus,0.1,,,,,,,,2,,,Scarlet Bottle brush,street,10378,,semi-mature,1980-01-01,,,,,,,,16 Thomas ST COLAC VIC 3250
-38.347957,143.595417,Callistemon,Viminalis,0.4,,,,,,,,2,,,Weeping Bottle Brush,street,10381,,semi-mature,1980-01-01,,,,,,,,23 Thomas ST COLAC VIC 3250
-38.346947,143.595606,Callistemon,Viminalis,,,,,,,,,,,,Weeping Bottle Brush,street,10384,,semi-mature,1980-01-01,,,,,,,,11 Thomas ST COLAC VIC 3250
-38.346563,143.595709,Callistemon,Salingus,0.3,,,,,,,,4,,,White Bottle Brush,street,10387,,mature,1990-01-01,,,,,,,,5 Thomas ST COLAC VIC 3250
-38.335864,143.574457,Lophostermon,Confertus,0.3,,,,,,,,4,,,Queensland Box Brush,street,10395,,semi-mature,1975-01-01,,,,,,,,5 Thompson ST COLAC VIC 3250
-38.335755,143.573463,Photina,Robusta,0.3,,,,,,,,3,,,Photina,street,10398,,semi-mature,1975-01-01,,,,,,,,15 Thompson ST COLAC VIC 3250
-38.335669,143.572786,Cotoneaster,Orientalis,,,,,,,,,,,,Cotoneaster,street,10401,,semi-mature,,,,,,,,,21 Thompson ST COLAC VIC 3250
-38.335959,143.574662,Cotoneaster,Orientalis,1.2,,,,,,,,6,,,Cotoneaster,street,10404,,semi-mature,1975-01-01,,,,,,,,4 Thompson ST COLAC VIC 3250
-38.332936,143.596712,Prunus,Serrulata,0.1,,,,,,,,1,,,Mt Fuji,street,10407,,semi-mature,1995-01-01,,,,,,,,2 Toorak CRES COLAC VIC 3250
-38.332679,143.595735,Prunus,Bilerara,0.2,,,,,,,,2,,,Double Pink Flowering Prunus,street,10410,,semi-mature,1995-01-01,,,,,,,,10A Toorak CRES COLAC VIC 3250//2 trees
-38.332649,143.595561,Prunus,Serrulata,0.2,,,,,,,,2,,,Mt Fuji,street,10418,,semi-mature,1995-01-01,,,,,,,,17 Toorak CRES COLAC VIC 3250
-38.332658,143.596608,Callistemon,Viminalis,0.1,,,,,,,,2,,,Weeping Bottle Brush,street,10421,,semi-mature,1995-01-01,,,,,,,,7 Toorak CRES COLAC VIC 3250
-38.334443,143.602671,Agonis,Flexuosa,,,,,,,,,,,,Weeping Willow Myrtle,street,10424,,semi-mature,,,,,,,,,1 Troy ST COLAC VIC 3250//Bruce St//2 trees
-38.334732,143.60209,Callistemon,Citrinus,0.1,,,,,,,,1,,,Scarlett Bottlebrush,street,10427,,young,1995-01-01,,,,,,,,5 Troy ST COLAC VIC 3250
-38.33467,143.602334,Callistemon,Citrinus,0.1,,,,,,,,1,,,Scarlett Bottlebrush,street,10430,,young,1990-01-01,,,,,,,,3 Troy ST COLAC VIC 3250//2 trees
-38.334875,143.601887,Callistemon,Citrinus,0.1,,,,,,,,1,,,Scarlett Bottlebrush,street,10438,,young,1995-01-01,,,,,,,,8 Troy ST COLAC VIC 3250//2 trees
-38.334943,143.60131,Callistemon,Citrinus,0.1,,,,,,,,1,,,Scarlett Bottlebrush,street,10441,,young,1995-01-01,,,,,,,,13 Troy ST COLAC VIC 3250
-38.334881,143.60154,Callistemon,Citrinus,0.1,,,,,,,,1,,,Scarlett Bottlebrush,street,10444,,young,1995-01-01,,,,,,,,11 Troy ST COLAC VIC 3250//2 trees
-38.334837,143.601737,Callistemon,Citrinus,0.1,,,,,,,,1,,,Scarlett Bottlebrush,street,10447,,young,1995-01-01,,,,,,,,9 Troy ST COLAC VIC 3250//2 trees
-38.342316,143.577204,Betula,Alba,0.3,,,,,,,,8,,,Silver Birch,street,10458,,mature,1985-01-01,,,,,,,,2 Ulverstone ST COLAC VIC 3250
-38.340836,143.603169,Eucalyptus,Ovata,0.4,,,,,,,,4,,,Swamp Gum,street,10467,,mature,1970-01-01,,,,,,,,89 Wallace ST COLAC VIC 3250//4 trees
-38.342169,143.595234,Agonis,Flexuosa,1,,,,,,,,10,,,Weeping Willow Myrtle,street,10470,,mature,1970-01-01,,,,,,,,24 Wallace ST COLAC VIC 3250
-38.342036,143.597212,Agonis,Flexuosa,0.4,,,,,,,,4,,,Weeping Willow Myrtle,street,10481,,mature,1980-01-01,,,,,,,,38 Wallace ST COLAC VIC 3250
-38.340986,143.603637,Eucalyptus,Radiata,,,,,,,,,,,,Narrow leaf peppermint,street,10484,,semi-mature,,,,,,,,,118 Wallace ST COLAC VIC 3250//Between Forest & Church St
-38.341314,143.60143,Photina,Robusta,0.2,,,,,,,,3,,,Photina,street,10487,,semi-mature,1980-01-01,,,,,,,,2/82 Wallace ST COLAC VIC 3250
-38.341017,143.604627,Eucalyptus,Radiata,0.6,,,,,,,,10,,,Narrow leaf peppermint,street,10490,,mature,1980-01-01,,,,,,,,118 Wallace ST COLAC VIC 3250//Between Forest & Church St
-38.340977,143.603463,Eucalyptus,Radiata,0.4,,,,,,,,10,,,Narrow leaf peppermint,street,10493,,mature,1980-01-01,,,,,,,,118 Wallace ST COLAC VIC 3250//Between Forest & Church St
-38.338455,143.568226,Lophostermon,Confertus,,,,,,,,,,,,Queensland Box Brush,street,10513,,mature,,,,,,,,,10 West ST COLAC VIC 3250
-38.347583,143.589675,Prunus,Cerasifera,0.5,,,,,,,,3,,,Cherry Plum,street,10530,,semi-mature,1985-01-01,,,,,,,,13 Wheal ST COLAC VIC 3250//2 trees
-38.347626,143.590042,Prunus,Blierana,0.2,,,,,,,,2,,,Double Pink Flowering Gum,street,10533,,young,1995-01-01,,,,,,,,9 Wheal ST COLAC VIC 3250
-38.332517,143.59892,Prunus,Serrulata,,,,,,,,,,,,Mt Fuji,street,10544,,,,,,,,,,,6 William ST COLAC VIC 3250
-38.332161,143.600236,Prunus,Serrulata,0.1,,,,,,,,1,,,Mt Fuji,street,10547,,young,2002-01-01,,,,,,,,16 William ST COLAC VIC 3250
-38.332098,143.600503,Acer,Negundo,,,,,,,,,,,,Box Elder Maple,street,10550,,semi-mature,,,,,,,,,18 William ST COLAC VIC 3250
-38.332345,143.599191,Callistemon,Viminalis,0.1,,,,,,,,2,,,Weeping Bottle Brush,street,10553,,young,2002-01-01,,,,,,,,9 William ST COLAC VIC 3250
-38.332463,143.598711,Acer,Negundo,0.05,,,,,,,,1,,,Box Elder Maple,street,10556,,young,2005-01-01,,,,,,,,3-5 William ST COLAC VIC 3250//3 trees
-38.345869,143.595773,Prunus,Cerasifera,0.3,,,,,,,,2,,,Cherry Plum,street,10564,,semi-mature,1980-01-01,,,,,,,,83 Wilson ST COLAC VIC 3250
-38.346045,143.600298,Corymbia,Ficifolia,0.3,,,,,,,,3,,,Red Flowering Gum,street,10567,,young,1980-01-01,,,,,,,,15A Wilson ST COLAC VIC 3250//Rotary Plantation//4 trees
-38.345055,143.588775,Prunus,Cerasifera,0.2,,,,,,,,2,,,Cherry Plum,street,10570,,semi-mature,1980-01-01,,,,,,,,115-129 Wilson ST COLAC VIC 3250//Colac Central Bowling Club//3 trees
-38.345298,143.590849,Betula,Alba,0.2,,,,,,,,3,,,Silver Birch,street,10573,,semi-mature,1980-01-01,,,,,,,,109 Wilson ST COLAC VIC 3250
-38.345352,143.590251,Prunus,Cerasifera,0.4,,,,,,,,3,,,Cherry Plum,street,10576,,semi-mature,1980-01-01,,,,,,,,114 Wilson ST COLAC VIC 3250
-38.345271,143.59064,Choisya,Ternata,0.3,,,,,,,,1,,,Mexican Oranage Blossom,street,10584,,young,1990-01-01,,,,,,,,111 Wilson ST COLAC VIC 3250
-38.346473,143.596517,Melaleuca,Stypheliodes,0.5,,,,,,,,4,,,Prickly Paperback,street,10590,,semi-mature,1980-01-01,,,,,,,,80 Wilson ST COLAC VIC 3250//Talbot St//2 trees
-38.345448,143.58979,Melaleuca,Stypheliodes,1.5,,,,,,,,15,,,Prickly Paperback,street,10593,,mature,1980-01-01,,,,,,,,118 Wilson ST COLAC VIC 3250//Stewart St//2 trees
-38.344385,143.577937,Melaleuca,Stypheliodes,1,,,,,,,,12,,,Prickly Paperback,street,10604,,mature,1980-01-01,,,,,,,,200 Wilson ST COLAC VIC 3250//Robertson ST//2 trees
-38.344814,143.604829,Melaleuca,Linarifolia,0.3,,,,,,,,3,,,Snow in Summer,street,10607,,semi-mature,1980-01-01,,,,,,,,1-9 Wilson ST COLAC VIC 3250//Colac Water Supply//2 trees
-38.34604,143.596252,Prunus,Cerasifera,0.4,,,,,,,,3,,,Cherry Plum,street,10610,,semi-mature,1980-01-01,,,,,,,,82 Wilson ST COLAC VIC 3250
-38.345279,143.589634,Melaleuca,Stypheliodes,1.5,,,,,,,,14,,,Prickly Paperback,street,10613,,mature,1980-01-01,,,,,,,,118 Wilson ST COLAC VIC 3250
-38.345661,143.592908,Prunus,Cerasifera,0.4,,,,,,,,3,,,Cherry Plum,street,10616,,semi-mature,1980-01-01,,,,,,,,100 Wilson ST COLAC VIC 3250
-38.346178,143.597229,Melaleuca,Linarifolia,0.3,,,,,,,,3,,,Snow in Summer,street,10624,,semi-mature,1980-01-01,,,,,,,,70 Wilson ST COLAC VIC 3250
-38.345364,143.603335,Melaleuca,Linarifolia,0.2,,,,,,,,2,,,Snow in Summer,street,10627,,semi-mature,1985-01-01,,,,,,,,16-24 Wilson ST COLAC VIC 3250
-38.344407,143.580499,Eucalyptus,Maculata,0.4,,,,,,,,4,,,Spotted Gum,street,10630,,mature,1980-01-01,,,,,,,,176 Wilson ST COLAC VIC 3250//Hart St
-38.345965,143.595601,Prunus,Cerasifera,0.4,,,,,,,,3,,,Cherry Plum,street,10633,,semi-mature,1980-01-01,,,,,,,,86 Wilson ST COLAC VIC 3250//2 trees
-38.343862,143.577189,Agonis,Flexuosa,0.8,,,,,,,,4,,,Weeping Willow Myrtle,street,10639,,semi-mature,1980-01-01,,,,,,,,208 Wilson ST COLAC VIC 3250
-38.344871,143.586015,Prunus,Cerasifera,0.3,,,,,,,,4,,,Cherry Plum,street,10647,,semi-mature,1980-01-01,,,,,,,,140 Wilson ST COLAC VIC 3250
-38.344902,143.586266,Prunus,Cerasifera,0.3,,,,,,,,5,,,Cherry Plum,street,10650,,mature,1980-01-01,,,,,,,,138 Wilson ST COLAC VIC 3250
-38.344659,143.584088,Prunus,Cerasifera,0.4,,,,,,,,2,,,Cherry Plum,street,10653,,semi-mature,1980-01-01,,,,,,,,150 Wilson ST COLAC VIC 3250
-38.344382,143.58182,Prunus,Cerasifera,0.6,,,,,,,,5,,,Cherry Plum,street,10656,,mature,1980-01-01,,,,,,,,166 Wilson ST COLAC VIC 3250
-38.33852,143.598786,Prunus,Serrulata,0.4,,,,,,,,2,,,Flowering Cherry,street,10667,,semi-mature,1985-01-01,,,,,,,,7 Woods ST COLAC VIC 3250
-38.338804,143.598905,Prunus,Serrulata,0.4,,,,,,,,2,,,Flowering Cherry,street,10670,,semi-mature,1985-01-01,,,,,,,,11 Woods ST COLAC VIC 3250
-38.338936,143.599096,Prunus,Serrulata,0.2,,,,,,,,2,,,Mr Fuji,street,10673,,semi-mature,1985-01-01,,,,,,,,12 Woods ST COLAC VIC 3250
-38.339256,143.599216,Prunus,Serrulata,0.2,,,,,,,,2,,,Mr Fuji,street,10676,,semi-mature,1980-01-01,,,,,,,,16 Woods ST COLAC VIC 3250
-38.334702,143.573435,Prunus,Blierana,,,,,,,,,,,,Double Pink Flowering Gum,street,10679,,semi-mature,,,,,,,,,17 Wynne ST COLAC VIC 3250
-38.334796,143.573214,Prunus,Cerasifera,,,,,,,,,,,,Cherry Plum,street,10690,,mature,,,,,,,,,20 Wynne ST COLAC VIC 3250
-38.334903,143.574003,Prunus,Blierana,0.05,,,,,,,,1,,,Double Pink Flowering Gum,street,10693,,young,2005-01-01,,,,,,,,12 Wynne ST COLAC VIC 3250
-38.348561,143.583525,Acacia,Melanoxylon,0.3,,,,,,,,6,,,Blackwood,park,11180,,semi-mature,1980-01-01,,,,,,,,13 Inglis CT COLAC VIC 3250//Inglis Court Playground//004
-38.340174,143.592526,Populus,Nigra,1,,,,,,,,16,,,Silver White Poplar,park,11887,,mature,1940-01-01,,,,,,,,60-62 Queen ST COLAC VIC 3250//Visitor Information Centre Reserve//Cnr Queen & Murray Street//E08 Tree closest to Sth Table & chairs
-38.03445,143.629067,Eucalyptus,Leucoxylon,0.45,,,,,,,,6,,,Yellow Gum,street,12073,,mature,1948-01-01,,,,,,,,20 Duverney ST CRESSY VIC 3322
-38.033792,143.627771,Ulmus,Procera,0.8,,,,,,,,12,,,English Elm,street,12081,,mature,1928-01-01,,,,,,,,3 Duverney ST CRESSY VIC 3322
-38.034714,143.628924,Melaleuca,Linarifolia,0.2,,,,,,,,2,,,Snow in Summer,street,12084,,semi-mature,1988-01-01,,,,,,,,19 Duverney ST CRESSY VIC 3322
-38.034356,143.628438,Kunzea,Baxteri,0.2,,,,,,,,2,,,Scarlet Kunzea,street,12087,,young,2003-01-01,,,,,,,,13 Duverney ST CRESSY VIC 3322
-38.034043,143.628043,Photina,Robusta,0.2,,,,,,,,3,,,Photina,street,12090,,semi-mature,1983-01-01,,,,,,,,9 Duverney ST CRESSY VIC 3322
-38.033902,143.630584,Eucalyptus,Cladocalyx,0.6,,,,,,,,4,,,Sugar Gum,street,12096,,semi-mature,1998-01-01,,,,,,,,5 Hall ST CRESSY VIC 3322
-38.034294,143.630389,Eucalyptus,Botriodies,0.3,,,,,,,,7,,,Mahogany Gum,street,12104,,mature,1958-01-01,,,,,,,,48 Lyons ST CRESSY VIC 3322
-38.033279,143.631569,Eucalyptus,Leucoxylon,0.9,,,,,,,,15,,,Yellow Gum,street,12107,,mature,1958-01-01,,,,,,,,40 Lyons ST CRESSY VIC 3322
-38.032775,143.632162,Eucalyptus,Leucoxylon,0.3,,,,,,,,7,,,Yellow Gum,street,12110,,mature,1958-01-01,,,,,,,,40 Lyons ST CRESSY VIC 3322
-38.031605,143.633295,Eucalyptus,Cladocalyx,0.9,,,,,,,,6,,,Sugar Gum,street,12113,,mature,1958-01-01,,,,,,,,7-9 Lyons ST CRESSY VIC 3322
-38.031939,143.633187,Eucalyptus,Botriodies,0.2,,,,,,,,10,,,Mahogany Gum,street,12116,,mature,1958-01-01,,,,,,,,12 Lyons ST CRESSY VIC 3322
-38.032005,143.633103,Eucalyptus,Botriodies,0.4,,,,,,,,13,,,Mahogany Gum,street,12124,,mature,1958-01-01,,,,,,,,12 Lyons ST CRESSY VIC 3322
-38.027613,143.635183,Eucalyptus,Botriodies,0.6,,,,,,,,10,,,Mahogany Gum,street,12127,,mature,1983-01-01,,,,,,,,1 Mowat ST CRESSY VIC 3322
-38.028891,143.639197,Eucalyptus,Leucoxylon,0.4,,,,,,,,10,,,Yellow Gum,street,12130,,mature,1978-01-01,,,,,,,,24-26 New Station ST CRESSY VIC 3322
-38.029081,143.63879,Eucalyptus,Leucoxylon,0.4,,,,,,,,10,,,Yellow Gum,street,12130,,mature,1978-01-01,,,,,,,,24-26 New Station ST CRESSY VIC 3322
-38.02856,143.640037,Eucalyptus,Leucoxylon,0.8,,,,,,,,14,,,Yellow Gum,street,12133,,mature,1978-01-01,,,,,,,,18 New Station ST CRESSY VIC 3322
-38.028412,143.640342,Eucalyptus,Maculata,0.2,,,,,,,,7,,,Spotted Gum,street,12136,,young,1998-01-01,,,,,,,,16 New Station ST CRESSY VIC 3322
-38.0294,143.63804,Eucalyptus,Leucoxylon,0.8,,,,,,,,8,,,Yellow Gum,street,12144,,mature,1978-01-01,,,,,,,,30 New Station ST CRESSY VIC 3322
-38.029502,143.637803,Eucalyptus,Cladocalyx,0.8,,,,,,,,12,,,Sugar Gum,street,12147,,mature,1978-01-01,,,,,,,,32 New Station ST CRESSY VIC 3322
-38.030401,143.635515,Eucalyptus,Nichollii,0.1,,,,,,,,2,,,Willow Peppermint,street,12150,,mature,1978-01-01,,,,,,,,50 New Station ST CRESSY VIC 3322
-38.030671,143.634789,Eucalyptus,Leucoxylon,1.4,,,,,,,,19,,,Yellow Gum,street,12153,,mature,1978-01-01,,,,,,,,50 New Station ST CRESSY VIC 3322
-38.029642,143.63743,Eucalyptus,Leucoxylon,0.7,,,,,,,,15,,,Yellow Gum,street,12156,,mature,1978-01-01,,,,,,,,34 New Station ST CRESSY VIC 3322
-38.030015,143.635933,Fraxinus,Oxycarpa,0.6,,,,,,,,12,,,Desert Ash,street,12167,,mature,1978-01-01,,,,,,,,47 New Station ST CRESSY VIC 3322
-38.028145,143.64061,Allocasuarina,Stricta,0.3,,,,,,,,6,,,She Oak,street,12170,,semi-mature,1998-01-01,,,,,,,,15 New Station ST CRESSY VIC 3322
-38.028213,143.64034,Melaleuca,Armillaris,0.2,,,,,,,,4,,,Bracelet Honey Myrtle,street,12173,,semi-mature,1998-01-01,,,,,,,,15 New Station ST CRESSY VIC 3322
-38.028402,143.639984,Eucalyptus,Ovata,0.2,,,,,,,,3,,,Swamp Gum,street,12176,,semi-mature,1998-01-01,,,,,,,,19 New Station ST CRESSY VIC 3322
-38.028253,143.640243,Eucalyptus,Camaldulensis,0.3,,,,,,,,10,,,River Red Gum,street,12179,,semi-mature,1993-01-01,,,,,,,,15 New Station ST CRESSY VIC 3322
-38.027444,143.633609,Eucalyptus,Camaldulensis,1.2,,,,,,,,18,,,River Red Gum,street,12187,,mature,1978-01-01,,,,,,,,1 Saddler ST CRESSY VIC 3322
-38.034203,143.631327,Eucalyptus,Botriodies,0.4,,,,,,,,12,,,Mahogany Gum,street,12190,,mature,1983-01-01,,,,,,,,30 Tennant ST CRESSY VIC 3322
-38.034994,143.632039,Eucalyptus,Leucoxylon,0.15,,,,,,,,2,,,Yellow Gum,street,12193,,young,2003-01-01,,,,,,,,40 Tennant ST CRESSY VIC 3322
-38.034631,143.631555,Eucalyptus,Longifolia,1,,,,,,,,19,,,Woollybutt,street,12196,,over-mature,1948-01-01,,,,,,,,30 Tennant ST CRESSY VIC 3322
-38.033961,143.63095,Eucalyptus,Leucoxylon,0.1,,,,,,,,2,,,Yellow Gum,street,12199,,young,2003-01-01,,,,,,,,30 Tennant ST CRESSY VIC 3322
-38.357797,143.583545,Prunus,Cerasifera,,,,,,,,,,,,Cherry Plum,street,12207,,mature,,,,,,,,,150 Aireys ST ELLIMINYT VIC 3250
-38.354021,143.579809,Callistemon,Citrinus,0.7,,,,,,,,1,,,Scarlet Bottle brush,street,12216,,semi-mature,1985-01-01,,,,,,,,10 Batson CRES ELLIMINYT VIC 3250
